model,dataset,category,count,parsing_failed,f1_result,f1_provenance,f1_both
ft/def/new_negatives/sql/qwen2.5_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,tpch,2_medium_join,2,0,1.0,0.0,0.0
ft/def/new_negatives/sql/qwen2.5_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,tpch,3_has_aggr,8,0,0.0,0.5925925925925926,0.0
ft/def/new_negatives/sql/qwen2.5_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,tpch,4_has_union,42,1,0.7165354330708662,0.7952755905511811,0.6456692913385825
ft/def/new_negatives/sql/qwen2.5_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,tpch,5_has_all,20,3,0.75,0.8421052631578947,0.7368421052631579
ft/def/new_negatives/sql/qwen2.5_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relstack,1_easy_no_join,5,0,0.8799999999999999,0.8461538461538461,0.7692307692307692
ft/def/new_negatives/sql/qwen2.5_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relstack,2_medium_join,2,0,0.5454545454545454,0.5454545454545454,0.5454545454545454
ft/def/new_negatives/sql/qwen2.5_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relstack,3_has_aggr,7,2,0.0,0.6666666666666666,0.0
ft/def/new_negatives/sql/qwen2.5_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relstack,4_has_union,40,7,0.702970297029703,0.8118811881188118,0.6435643564356436
ft/def/new_negatives/sql/qwen2.5_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relstack,5_has_all,32,4,0.6274509803921569,0.7450980392156863,0.588235294117647
ft/def/new_negatives/sql/qwen2.5_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relf1,1_easy_no_join,4,0,1.0,1.0,1.0
ft/def/new_negatives/sql/qwen2.5_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relf1,2_medium_join,2,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
ft/def/new_negatives/sql/qwen2.5_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relf1,3_has_aggr,8,0,0.0,0.65,0.0
ft/def/new_negatives/sql/qwen2.5_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relf1,4_has_union,43,2,0.817391304347826,0.8608695652173913,0.7445887445887446
ft/def/new_negatives/sql/qwen2.5_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relf1,5_has_all,22,3,0.7741935483870968,0.8064516129032259,0.7419354838709677
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep1,tpch,1_easy_no_join,4,0,0.43478260869565216,0.6086956521739131,0.2608695652173913
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep1,tpch,2_medium_join,2,0,0.5,0.0,0.0
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep1,tpch,3_has_aggr,8,0,0.0,0.3,0.0
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep1,tpch,4_has_union,42,1,0.7447698744769874,0.5046728971962616,0.4214876033057851
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep1,tpch,5_has_all,20,2,0.372093023255814,0.186046511627907,0.13953488372093023
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep1,relstack,1_easy_no_join,5,0,0.6,0.5714285714285714,0.5714285714285714
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep1,relstack,2_medium_join,2,0,0.5454545454545454,0.0,0.0
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep1,relstack,3_has_aggr,7,0,0.0,0.11111111111111112,0.0
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep1,relstack,4_has_union,40,6,0.663265306122449,0.6666666666666666,0.5888324873096448
ft/def/new_negatives/sql/qwen2.5_sft_lora_chat_template_sql_ep1,relstack,5_has_all,32,2,0.34146341463414637,0.14634146341463417,0.14634146341463417
