model,dataset,category,count,parsing_failed,f1_result,f1_provenance,f1_both
ft/def/new_negatives/sql/gemma7b_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,tpch,2_medium_join,2,0,1.0,0.0,0.0
ft/def/new_negatives/sql/gemma7b_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,tpch,3_has_aggr,8,2,0.0,0.7857142857142857,0.0
ft/def/new_negatives/sql/gemma7b_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,tpch,4_has_union,42,7,0.6666666666666666,0.8212560386473431,0.6473429951690821
ft/def/new_negatives/sql/gemma7b_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,tpch,5_has_all,20,0,0.8421052631578947,0.7733333333333334,0.6578947368421052
ft/def/new_negatives/sql/gemma7b_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relstack,1_easy_no_join,5,0,0.5384615384615384,0.888888888888889,0.4444444444444445
ft/def/new_negatives/sql/gemma7b_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relstack,2_medium_join,2,0,0.0,0.0,0.0
ft/def/new_negatives/sql/gemma7b_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relstack,3_has_aggr,7,1,0.0,0.8,0.0
ft/def/new_negatives/sql/gemma7b_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relstack,4_has_union,40,10,0.5780346820809248,0.7325581395348836,0.508670520231214
ft/def/new_negatives/sql/gemma7b_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relstack,5_has_all,32,5,0.44067796610169496,0.6499999999999999,0.28333333333333327
ft/def/new_negatives/sql/gemma7b_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relf1,1_easy_no_join,4,0,0.36363636363636365,1.0,0.36363636363636365
ft/def/new_negatives/sql/gemma7b_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relf1,2_medium_join,2,1,0.0,0.0,0.0
ft/def/new_negatives/sql/gemma7b_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relf1,3_has_aggr,8,1,0.0,0.7317073170731706,0.0
ft/def/new_negatives/sql/gemma7b_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relf1,4_has_union,43,3,0.6222222222222222,0.7753303964757708,0.5286343612334802
ft/def/new_negatives/sql/gemma7b_dpo_after_sft_ep2_sql_ep2_withbadformat_bcoloss,relf1,5_has_all,22,0,0.41975308641975306,0.9382716049382716,0.3703703703703704
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep1,tpch,1_easy_no_join,4,1,1.0,1.0,1.0
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep1,tpch,2_medium_join,2,1,1.0,0.0,0.0
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep1,tpch,3_has_aggr,8,7,0.0,1.0,0.0
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep1,tpch,4_has_union,42,29,0.6666666666666666,0.85,0.6666666666666666
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep1,tpch,5_has_all,20,11,0.9230769230769231,0.9473684210526315,0.8717948717948718
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep1,relstack,1_easy_no_join,5,2,0.8421052631578948,1.0,0.8000000000000002
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep1,relstack,2_medium_join,2,1,0.0,0.0,0.0
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep1,relstack,3_has_aggr,7,5,0.0,1.0,0.0
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep1,relstack,4_has_union,40,27,0.3695652173913044,0.608695652173913,0.27956989247311825
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep1,relstack,5_has_all,32,20,0.39999999999999997,0.7916666666666667,0.3137254901960784
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep1,relf1,1_easy_no_join,4,2,0.6,1.0,0.6
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep1,relf1,2_medium_join,2,2,0.0,0.0,0.0
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep1,relf1,3_has_aggr,8,5,0.0,0.7,0.0
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep1,relf1,4_has_union,43,26,0.495049504950495,0.8712871287128714,0.45098039215686275
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep1,relf1,5_has_all,22,16,0.9523809523809523,1.0,0.9523809523809523
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep2,tpch,1_easy_no_join,4,1,1.0,1.0,1.0
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep2,tpch,2_medium_join,2,1,1.0,0.0,0.0
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep2,tpch,3_has_aggr,8,4,0.0,0.5714285714285713,0.0
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep2,tpch,4_has_union,42,21,0.6271186440677966,0.7796610169491525,0.6101694915254237
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep2,tpch,5_has_all,20,10,0.6086956521739131,0.7555555555555556,0.5217391304347826
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep2,relstack,1_easy_no_join,5,1,0.7777777777777778,0.8421052631578948,0.631578947368421
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep2,relstack,2_medium_join,2,1,0.0,0.0,0.0
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep2,relstack,3_has_aggr,7,5,0.0,0.5,0.0
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep2,relstack,4_has_union,40,23,0.40384615384615385,0.6538461538461539,0.40384615384615385
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep2,relstack,5_has_all,32,22,0.24,0.88,0.24
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep2,relf1,1_easy_no_join,4,0,1.0,1.0,1.0
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep2,relf1,2_medium_join,2,2,0.0,0.0,0.0
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep2,relf1,3_has_aggr,8,5,0.0,0.5,0.0
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep2,relf1,4_has_union,43,22,0.37606837606837606,0.864406779661017,0.35593220338983045
ft/def/new_negatives/sql/gemma7b_sft_lora_chat_template_sql_ep2,relf1,5_has_all,22,16,0.6666666666666666,1.0,0.6666666666666666
