model,dataset,category,count,parsing_failed,f1_result,f1_provenance,f1_both
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relstack,3_has_aggr,7,2,0.0,0.36363636363636365,0.0
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relstack,4_has_union,40,9,0.18867924528301888,0.6153846153846154,0.16352201257861637
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relstack,5_has_all,32,5,0.26373626373626374,0.5714285714285715,0.21978021978021975
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relf1,1_easy_no_join,4,0,0.45454545454545453,1.0,0.45454545454545453
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relf1,2_medium_join,2,0,0.0,0.22222222222222224,0.0
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relf1,3_has_aggr,8,1,0.0,0.4285714285714285,0.0
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relf1,4_has_union,43,11,0.2822085889570552,0.7730061349693251,0.2822085889570552
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relf1,5_has_all,22,5,0.25925925925925924,0.7777777777777777,0.25925925925925924
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,tpch,1_easy_no_join,4,1,0.6363636363636364,1.0,0.6363636363636364
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,tpch,2_medium_join,2,1,1.0,0.0,0.0
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,tpch,3_has_aggr,8,1,0.0,1.0,0.0
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,tpch,4_has_union,42,5,0.23275862068965517,0.7932489451476793,0.22784810126582278
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,tpch,5_has_all,20,1,0.39393939393939387,0.7575757575757577,0.39393939393939387
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relstack,1_easy_no_join,5,0,0.608695652173913,0.75,0.5
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relstack,2_medium_join,2,0,0.18181818181818182,0.5454545454545454,0.0
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relstack,3_has_aggr,7,2,0.0,0.7692307692307692,0.0
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relstack,4_has_union,40,10,0.1375,0.6415094339622641,0.125
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relstack,5_has_all,32,2,0.2568807339449541,0.6422018348623854,0.1834862385321101
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relf1,1_easy_no_join,4,0,0.18181818181818182,1.0,0.18181818181818182
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relf1,2_medium_join,2,0,0.0,0.18181818181818182,0.0
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relf1,3_has_aggr,8,2,0.0,0.5,0.0
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relf1,4_has_union,43,4,0.21100917431192662,0.8623853211009175,0.21100917431192662
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relf1,5_has_all,22,2,0.2153846153846154,0.8615384615384616,0.2153846153846154
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep1,tpch,1_easy_no_join,4,0,0.6153846153846153,0.6923076923076924,0.3846153846153846
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep1,tpch,2_medium_join,2,0,0.6666666666666666,0.0,0.0
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep1,tpch,3_has_aggr,8,0,0.0,0.11764705882352941,0.0
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep1,tpch,4_has_union,42,4,0.27586206896551724,0.4444444444444445,0.15517241379310345
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep1,tpch,5_has_all,20,0,0.24137931034482757,0.4482758620689656,0.13793103448275862
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep1,relstack,1_easy_no_join,5,2,0.5263157894736842,0.6,0.5
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep1,relstack,2_medium_join,2,1,0.0,0.6,0.0
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep1,relstack,3_has_aggr,7,0,0.0,0.6086956521739131,0.0
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep1,relstack,4_has_union,40,3,0.179372197309417,0.38048780487804873,0.1345291479820628
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep1,relstack,5_has_all,32,1,0.12631578947368421,0.39999999999999997,0.06315789473684211
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep1,relf1,1_easy_no_join,4,0,0.18181818181818182,1.0,0.18181818181818182
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep1,relf1,2_medium_join,2,0,0.0,0.5,0.0
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep1,relf1,3_has_aggr,8,0,0.0,0.43243243243243246,0.0
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep1,relf1,4_has_union,43,0,0.31092436974789917,0.5982905982905983,0.2521008403361344
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep1,relf1,5_has_all,22,0,0.15151515151515152,0.6060606060606061,0.15151515151515152
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep2,tpch,1_easy_no_join,4,0,0.923076923076923,0.6923076923076924,0.6923076923076924
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep2,tpch,2_medium_join,2,0,0.6666666666666666,0.0,0.0
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep2,tpch,3_has_aggr,8,0,0.0,0.5,0.0
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep2,tpch,4_has_union,42,1,0.19999999999999998,0.5583333333333333,0.16666666666666666
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep2,tpch,5_has_all,20,1,0.26666666666666666,0.4,0.13333333333333333
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep2,relstack,1_easy_no_join,5,0,0.7272727272727274,0.6086956521739131,0.6086956521739131
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep2,relstack,2_medium_join,2,1,0.0,0.25,0.0
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep2,relstack,3_has_aggr,7,2,0.0,0.21052631578947364,0.0
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep2,relstack,4_has_union,40,3,0.25116279069767444,0.5700934579439252,0.23255813953488372
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep2,relstack,5_has_all,32,3,0.13592233009708737,0.45544554455445546,0.11650485436893206
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep2,relf1,1_easy_no_join,4,0,0.45454545454545453,0.7999999999999999,0.45454545454545453
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep2,relf1,2_medium_join,2,0,0.0,0.0,0.0
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep2,relf1,3_has_aggr,8,1,0.0,0.5405405405405406,0.0
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep2,relf1,4_has_union,43,1,0.28326180257510725,0.6782608695652174,0.27467811158798283
ft/def/new_negatives/nl/qwen2.5_sft_lora_chat_template_nl_ep2,relf1,5_has_all,22,1,0.2028985507246377,0.5797101449275363,0.17391304347826086
